134192,Drumming Fingers
134196,Doing other things
134198,Pushing Hand Away
134199,Turning Hand Counterclockwise
134201,Thumb Up
134209,Thumb Down
134210,Sliding Two Fingers Left
134215,Swiping Left
134217,Sliding Two Fingers Up
134219,Drumming Fingers
134228,Swiping Up
134237,Swiping Left
134238,Doing other things
134241,Swiping Right
134245,Zooming In With Two Fingers
134246,Sliding Two Fingers Down
134249,Sliding Two Fingers Left
134256,Rolling Hand Backward
134261,Zooming Out With Two Fingers
134262,Turning Hand Clockwise
134264,Drumming Fingers
134265,Turning Hand Counterclockwise
134266,Shaking Hand
134267,Doing other things
134269,Thumb Up
134271,Sliding Two Fingers Right
134273,Turning Hand Clockwise
134275,Swiping Down
134279,Rolling Hand Forward
134282,Sliding Two Fingers Down
134285,Swiping Left
134290,Turning Hand Clockwise
134297,Stop Sign
134302,Sliding Two Fingers Right
134303,Drumming Fingers
134305,Swiping Down
134311,Thumb Up
134313,Sliding Two Fingers Down
134316,Zooming In With Two Fingers
134320,Sliding Two Fingers Left
134328,Swiping Up
134329,Turning Hand Clockwise
134331,Swiping Up
134333,Doing other things
134337,Swiping Up
134341,Shaking Hand
134342,Sliding Two Fingers Right
134344,Rolling Hand Backward
134347,Rolling Hand Backward
134348,Shaking Hand
134351,Shaking Hand
134354,Zooming Out With Full Hand
134357,Zooming In With Two Fingers
134359,Pulling Two Fingers In
134360,Stop Sign
134362,Doing other things
134364,Thumb Down
134371,Pulling Hand In
134383,Rolling Hand Backward
134386,Doing other things
134388,Sliding Two Fingers Right
134390,Rolling Hand Forward
134391,No gesture
134393,Zooming In With Two Fingers
134394,Turning Hand Counterclockwise
134405,Zooming Out With Two Fingers
134407,Sliding Two Fingers Down
134409,Swiping Left
134413,Sliding Two Fingers Left
134414,Pushing Two Fingers Away
134419,Pulling Hand In
134424,Doing other things
134427,Pushing Two Fingers Away
134428,Swiping Right
134430,Pushing Hand Away
134434,Zooming In With Full Hand
134439,Drumming Fingers
134444,Zooming Out With Two Fingers
134446,Stop Sign
134452,Zooming In With Two Fingers
134453,Pulling Hand In
134455,Sliding Two Fingers Right
134461,Pushing Two Fingers Away
134465,Zooming Out With Full Hand
134466,Sliding Two Fingers Up
134467,Sliding Two Fingers Up
134468,Sliding Two Fingers Right
134470,Pushing Two Fingers Away
134472,Sliding Two Fingers Up
134473,Sliding Two Fingers Up
134474,Doing other things
134478,Pushing Two Fingers Away
134484,Pulling Hand In
134486,Swiping Right
134489,Zooming Out With Two Fingers
134490,Doing other things
134491,Shaking Hand
134494,Thumb Up
134495,Zooming Out With Full Hand
134496,Turning Hand Clockwise
134500,Swiping Up
134501,Sliding Two Fingers Up
134503,Zooming Out With Full Hand
134514,Doing other things
134515,Sliding Two Fingers Down
134517,Pulling Two Fingers In
134518,Pushing Two Fingers Away
134519,Turning Hand Counterclockwise
134521,Swiping Left
134522,Swiping Up
134525,Doing other things
134531,Sliding Two Fingers Right
134532,Pushing Hand Away
134537,Drumming Fingers
134540,Turning Hand Counterclockwise
134542,Zooming Out With Two Fingers
134546,Turning Hand Clockwise
134548,Zooming Out With Full Hand
134554,Doing other things
134557,No gesture
134558,Swiping Left
134559,Doing other things
134560,Swiping Down
134561,Rolling Hand Backward
134562,Swiping Right
134567,Zooming In With Two Fingers
134569,Doing other things
134571,Rolling Hand Forward
134574,Rolling Hand Backward
134575,Sliding Two Fingers Up
134579,Thumb Down
134581,Doing other things
134584,Doing other things
134586,Swiping Down
134589,Zooming In With Full Hand
134590,Swiping Down
134591,Pulling Two Fingers In
134595,Pushing Hand Away
134597,Thumb Down
134601,Doing other things
134605,Sliding Two Fingers Down
134608,Stop Sign
134610,Zooming Out With Full Hand
134612,Zooming Out With Two Fingers
134613,Turning Hand Counterclockwise
134614,Drumming Fingers
134615,Zooming In With Full Hand
134626,Thumb Up
134634,Drumming Fingers
134639,Turning Hand Counterclockwise
134641,Turning Hand Clockwise
134643,Rolling Hand Forward
134644,Pushing Hand Away
134650,Drumming Fingers
134652,Stop Sign
134654,Zooming Out With Full Hand
134659,Zooming Out With Two Fingers
134662,Thumb Up
134664,Zooming In With Two Fingers
134665,Sliding Two Fingers Up
134668,Swiping Down
134669,Pushing Hand Away
134675,Turning Hand Counterclockwise
134677,Sliding Two Fingers Right
134678,Pulling Two Fingers In
134680,Doing other things
134682,Zooming In With Full Hand
134685,Swiping Up
134689,Sliding Two Fingers Up
134694,Thumb Up
134695,Turning Hand Counterclockwise
134696,Drumming Fingers
134698,Thumb Down
134701,Pulling Two Fingers In
134703,Sliding Two Fingers Left
134705,Turning Hand Counterclockwise
134709,Pulling Two Fingers In
134712,Swiping Down
134720,Swiping Right
134722,Thumb Up
134723,Pulling Hand In
134726,Turning Hand Counterclockwise
134727,Pulling Two Fingers In
134728,Thumb Down
134729,Pulling Two Fingers In
134732,Pulling Two Fingers In
134733,No gesture
134739,Doing other things
134740,Pushing Two Fingers Away
134743,Sliding Two Fingers Right
134749,Doing other things
134750,Swiping Up
134752,Swiping Down
134758,Pushing Hand Away
134761,Rolling Hand Forward
134764,Drumming Fingers
134766,Sliding Two Fingers Right
134767,Zooming Out With Two Fingers
134769,Zooming In With Full Hand
134774,Thumb Up
134784,Swiping Right
134785,Shaking Hand
134786,Pulling Hand In
134791,Pushing Two Fingers Away
134794,No gesture
134795,Swiping Right
134796,Pushing Hand Away
134802,Zooming In With Full Hand
134803,Sliding Two Fingers Right
134806,Swiping Left
134810,Shaking Hand
134821,Zooming Out With Full Hand
134824,Zooming In With Two Fingers
134832,Doing other things
134834,Zooming In With Full Hand
134835,Zooming Out With Two Fingers
134841,Pulling Hand In
134848,Zooming In With Two Fingers
134851,Zooming Out With Full Hand
134852,Sliding Two Fingers Right
134854,Sliding Two Fingers Left
134862,Rolling Hand Backward
134863,Zooming In With Full Hand
134864,Sliding Two Fingers Up
134868,Swiping Right
134873,Doing other things
134874,Swiping Right
134875,Drumming Fingers
134876,Swiping Right
134877,Sliding Two Fingers Left
134878,Pulling Two Fingers In
134879,Doing other things
134889,Pushing Hand Away
134890,Sliding Two Fingers Down
134893,No gesture
134895,Thumb Down
134896,Turning Hand Counterclockwise
134897,Pushing Two Fingers Away
134902,Swiping Left
134904,Doing other things
134906,Zooming Out With Two Fingers
134907,Zooming Out With Full Hand
134908,Doing other things
134913,Pushing Hand Away
134914,Doing other things
134920,Doing other things
134924,Rolling Hand Backward
134931,Stop Sign
134933,Sliding Two Fingers Up
134934,Rolling Hand Backward
134940,Stop Sign
134945,Pulling Hand In
134947,Rolling Hand Forward
134949,Pushing Two Fingers Away
134950,Thumb Up
134951,Shaking Hand
134952,Pulling Two Fingers In
134953,Rolling Hand Backward
134955,Zooming Out With Full Hand
134956,Doing other things
134957,Zooming Out With Full Hand
134965,Sliding Two Fingers Right
134967,Zooming In With Full Hand
134970,Pushing Two Fingers Away
134977,Sliding Two Fingers Left
134984,Pulling Hand In
134995,Zooming Out With Full Hand
135000,Rolling Hand Backward
135001,Sliding Two Fingers Down
135003,Pulling Two Fingers In
135007,Zooming In With Two Fingers
135011,Sliding Two Fingers Right
135012,Drumming Fingers
135015,Zooming Out With Full Hand
135020,Rolling Hand Forward
135021,Sliding Two Fingers Down
135024,Rolling Hand Forward
135025,Doing other things
135029,Pulling Two Fingers In
135031,Sliding Two Fingers Left
135033,Stop Sign
135035,Sliding Two Fingers Down
135040,No gesture
135041,Swiping Up
135043,Zooming Out With Full Hand
135044,Sliding Two Fingers Up
135047,Sliding Two Fingers Down
135051,Doing other things
135055,Sliding Two Fingers Down
135057,Pulling Hand In
135059,Zooming Out With Full Hand
135060,Swiping Up
135062,Pushing Hand Away
135064,Stop Sign
135065,Zooming In With Two Fingers
135070,Swiping Up
135075,Stop Sign
135081,Drumming Fingers
135083,Thumb Up
135086,Turning Hand Counterclockwise
135089,Rolling Hand Forward
135093,Doing other things
135098,Sliding Two Fingers Right
135099,Sliding Two Fingers Right
135105,Sliding Two Fingers Down
135108,Doing other things
135111,Zooming In With Full Hand
135112,Turning Hand Clockwise
135113,Zooming In With Full Hand
135118,No gesture
135119,Zooming In With Two Fingers
135121,Swiping Up
135124,Zooming Out With Full Hand
135125,Pulling Hand In
135129,Swiping Right
135145,Pulling Two Fingers In
135150,Turning Hand Clockwise
135151,Zooming Out With Full Hand
135159,Sliding Two Fingers Down
135165,Rolling Hand Backward
135166,Doing other things
135170,Sliding Two Fingers Down
135171,Pushing Hand Away
135174,Sliding Two Fingers Right
135179,Turning Hand Clockwise
135183,No gesture
135186,Thumb Up
135187,Thumb Up
135188,Pushing Two Fingers Away
135190,Pushing Hand Away
135192,Pushing Hand Away
135193,Stop Sign
135202,Sliding Two Fingers Up
135206,Doing other things
135209,Zooming In With Two Fingers
135212,Shaking Hand
135213,Pushing Hand Away
135214,Rolling Hand Forward
135222,Stop Sign
135224,Sliding Two Fingers Right
135227,Turning Hand Counterclockwise
135232,Sliding Two Fingers Left
135234,Rolling Hand Forward
135235,Drumming Fingers
135236,Swiping Left
135239,Zooming In With Full Hand
135243,Drumming Fingers
135244,Zooming Out With Two Fingers
135245,No gesture
135248,Sliding Two Fingers Right
135250,Sliding Two Fingers Right
135257,Swiping Left
135258,Turning Hand Counterclockwise
135259,Swiping Up
135260,Zooming Out With Full Hand
135261,Sliding Two Fingers Up
135263,Swiping Right
135268,Thumb Down
135270,Swiping Left
135274,Pushing Hand Away
135277,Thumb Up
135278,Swiping Left
135282,Zooming In With Two Fingers
135283,Zooming Out With Full Hand
135286,Swiping Up
135287,Doing other things
135292,Sliding Two Fingers Left
135296,Swiping Left
135303,Turning Hand Counterclockwise
135304,Zooming Out With Two Fingers
135311,Thumb Down
135314,Doing other things
135315,Swiping Up
135320,Sliding Two Fingers Right
135322,No gesture
135323,Shaking Hand
135328,Zooming Out With Full Hand
135339,No gesture
135342,Doing other things
135343,Doing other things
135345,Swiping Down
135346,Zooming In With Two Fingers
135347,Sliding Two Fingers Right
135353,Pushing Two Fingers Away
135357,Doing other things
135359,Sliding Two Fingers Down
135361,Pulling Two Fingers In
135362,Pulling Hand In
135364,Rolling Hand Forward
135365,Zooming Out With Two Fingers
135368,Thumb Up
135373,Doing other things
135382,Rolling Hand Forward
135384,Drumming Fingers
135387,Swiping Down
135388,Zooming In With Two Fingers
135391,Sliding Two Fingers Right
135396,Zooming In With Full Hand
135397,Swiping Left
135398,Doing other things
135399,Pushing Two Fingers Away
135400,Swiping Left
135404,Swiping Right
135406,Swiping Up
135408,Pulling Two Fingers In
135412,Thumb Up
135414,Shaking Hand
135415,Doing other things
135426,Thumb Up
135427,Drumming Fingers
135432,Swiping Up
135438,Zooming Out With Full Hand
135439,No gesture
135441,Zooming In With Two Fingers
135442,Sliding Two Fingers Left
135444,Swiping Up
135445,No gesture
135449,Pushing Hand Away
135451,Doing other things
135453,Pulling Hand In
135454,Zooming Out With Two Fingers
135457,Sliding Two Fingers Left
135458,Swiping Up
135465,Thumb Up
135467,Zooming Out With Two Fingers
135470,Sliding Two Fingers Up
135471,Pushing Two Fingers Away
135476,Doing other things
135479,No gesture
135480,Swiping Down
135485,Swiping Up
135486,Rolling Hand Forward
135490,Pushing Two Fingers Away
135491,Doing other things
135496,Pulling Two Fingers In
135504,Sliding Two Fingers Left
135512,Sliding Two Fingers Up
135513,Sliding Two Fingers Up
135514,Swiping Down
135515,Swiping Up
135516,Doing other things
135517,Pushing Hand Away
135525,No gesture
135526,Turning Hand Clockwise
135532,Thumb Down
135536,Zooming Out With Full Hand
135538,Shaking Hand
135539,Pushing Hand Away
135540,Thumb Up
135541,Swiping Up
135543,Zooming Out With Two Fingers
135545,Zooming Out With Full Hand
135547,Pulling Hand In
135548,Pulling Hand In
135550,Sliding Two Fingers Down
135553,Zooming Out With Two Fingers
135554,Pushing Two Fingers Away
135555,Doing other things
135558,No gesture
135561,Pushing Hand Away
135564,Swiping Up
135565,Sliding Two Fingers Up
135568,No gesture
135570,Doing other things
135572,Pulling Two Fingers In
135573,Stop Sign
135577,Drumming Fingers
135578,Rolling Hand Backward
135579,Zooming Out With Full Hand
135580,No gesture
135581,Turning Hand Clockwise
135583,Swiping Up
135585,Sliding Two Fingers Down
135586,Sliding Two Fingers Down
135587,No gesture
135590,Doing other things
135592,Sliding Two Fingers Up
135593,Turning Hand Clockwise
135595,No gesture
135596,No gesture
135597,Pushing Hand Away
135600,Rolling Hand Backward
135602,Rolling Hand Backward
135603,Swiping Left
135607,Zooming Out With Two Fingers
135610,Sliding Two Fingers Up
135611,Zooming Out With Full Hand
135613,No gesture
135616,Rolling Hand Backward
135617,Swiping Right
135620,Sliding Two Fingers Right
135621,Pulling Two Fingers In
135628,Doing other things
135632,Sliding Two Fingers Down
135633,Pulling Hand In
135639,Pulling Hand In
135646,Shaking Hand
135654,No gesture
135655,Swiping Right
135662,Doing other things
135667,Doing other things
135668,No gesture
135669,Swiping Right
135670,Pushing Hand Away
135673,No gesture
135674,Pushing Hand Away
135676,Thumb Down
135680,Doing other things
135681,Sliding Two Fingers Right
135682,Thumb Down
135687,Pulling Hand In
135688,Thumb Up
135691,Swiping Left
135695,Swiping Up
135702,Stop Sign
135707,Zooming Out With Full Hand
135708,Pulling Two Fingers In
135712,Thumb Up
135726,Rolling Hand Forward
135727,Zooming In With Full Hand
135728,Zooming Out With Full Hand
135730,Thumb Down
135731,Zooming Out With Full Hand
135735,Shaking Hand
135736,Drumming Fingers
135739,Drumming Fingers
135749,Doing other things
135752,Pulling Hand In
135754,Pulling Hand In
135755,Pulling Two Fingers In
135756,Swiping Down
135757,Zooming Out With Full Hand
135759,Thumb Down
135763,Sliding Two Fingers Down
135764,Pulling Hand In
135766,Rolling Hand Backward
135772,Zooming In With Full Hand
135773,No gesture
135774,Sliding Two Fingers Left
135778,Pushing Two Fingers Away
135780,Zooming In With Full Hand
135782,Sliding Two Fingers Right
135784,Zooming In With Full Hand
135791,Shaking Hand
135792,Thumb Up
135799,Swiping Left
135800,Stop Sign
135802,Drumming Fingers
135806,Shaking Hand
135807,Zooming In With Full Hand
135813,Zooming Out With Two Fingers
135814,Thumb Up
135817,Zooming In With Full Hand
135821,Shaking Hand
135822,Turning Hand Counterclockwise
135824,Zooming Out With Full Hand
135825,Swiping Down
135831,Drumming Fingers
135835,Thumb Up
135840,Rolling Hand Forward
135842,Doing other things
135844,Pulling Two Fingers In
135846,Zooming In With Two Fingers
135848,Zooming Out With Full Hand
135851,Zooming In With Two Fingers
135855,Sliding Two Fingers Up
135861,Doing other things
135866,Pushing Two Fingers Away
135870,Pulling Two Fingers In
135873,Drumming Fingers
135876,Shaking Hand
135878,Sliding Two Fingers Left
135880,Pulling Two Fingers In
135881,Pushing Two Fingers Away
135882,Zooming In With Two Fingers
135884,Stop Sign
135891,Doing other things
135892,Drumming Fingers
135896,Zooming Out With Full Hand
135898,Zooming Out With Full Hand
135902,Drumming Fingers
135904,Pulling Hand In
135905,Zooming Out With Full Hand
135911,Sliding Two Fingers Right
135912,Pushing Hand Away
135913,Sliding Two Fingers Down
135918,Pulling Hand In
135921,Shaking Hand
135922,Turning Hand Counterclockwise
135929,Doing other things
135931,Sliding Two Fingers Right
135932,Rolling Hand Backward
135944,Rolling Hand Backward
135952,Swiping Right
135959,Pulling Two Fingers In
135963,Swiping Left
135966,Thumb Down
135967,Thumb Down
135970,No gesture
135971,Sliding Two Fingers Left
135972,Thumb Down
135973,Swiping Up
135974,Doing other things
135976,Rolling Hand Forward
135979,Swiping Left
135980,Zooming In With Full Hand
135984,Rolling Hand Forward
135988,Sliding Two Fingers Up
135989,Turning Hand Counterclockwise
135992,Pushing Hand Away
135993,Pushing Two Fingers Away
136001,No gesture
136006,Swiping Right
136011,Turning Hand Clockwise
136012,Drumming Fingers
136013,Shaking Hand
136014,Thumb Up
136018,Swiping Left
136020,Stop Sign
136029,Pushing Hand Away
136031,Zooming In With Two Fingers
136032,Swiping Right
136040,No gesture
136041,Thumb Up
136050,Zooming In With Full Hand
136054,Sliding Two Fingers Right
136055,Zooming In With Full Hand
136065,Doing other things
136067,Sliding Two Fingers Right
136068,Doing other things
136069,Doing other things
136074,No gesture
136077,Pushing Two Fingers Away
136079,Stop Sign
136082,Sliding Two Fingers Up
136083,Pushing Two Fingers Away
136085,Shaking Hand
136089,Pushing Hand Away
136091,Swiping Up
136093,Swiping Left
136095,Pulling Hand In
136101,Swiping Right
136103,Swiping Left
136105,Pushing Hand Away
136110,Pulling Two Fingers In
136114,Doing other things
136116,Zooming In With Full Hand
136118,Thumb Down
136121,Doing other things
136126,Pulling Hand In
136127,Swiping Down
136128,Thumb Down
136129,Pulling Hand In
136131,Rolling Hand Forward
136132,Turning Hand Counterclockwise
136135,Pushing Two Fingers Away
136136,Sliding Two Fingers Down
136137,Swiping Right
136139,Swiping Down
136142,Sliding Two Fingers Left
136145,Swiping Left
136147,Doing other things
136149,Swiping Down
136150,Swiping Down
136152,Doing other things
136153,Stop Sign
136156,Drumming Fingers
136157,Thumb Down
136160,Doing other things
136162,No gesture
136167,Zooming Out With Two Fingers
136170,Rolling Hand Backward
136172,Rolling Hand Forward
136181,Zooming Out With Two Fingers
136183,Shaking Hand
136185,Sliding Two Fingers Down
136186,Swiping Left
136187,Zooming In With Full Hand
136188,Stop Sign
136192,Sliding Two Fingers Up
136195,Pulling Two Fingers In
136197,Pushing Hand Away
136199,Rolling Hand Forward
136200,Sliding Two Fingers Up
136202,Turning Hand Clockwise
136203,Zooming In With Two Fingers
136204,Swiping Up
136211,Swiping Up
136216,Drumming Fingers
136217,Pushing Two Fingers Away
136221,Swiping Left
136224,Shaking Hand
136234,Rolling Hand Backward
136235,Swiping Up
136237,Thumb Down
136240,Pulling Two Fingers In
136244,Pushing Two Fingers Away
136246,Swiping Down
136249,Zooming In With Two Fingers
136251,Sliding Two Fingers Right
136252,Pushing Two Fingers Away
136255,Pulling Two Fingers In
136262,Pulling Two Fingers In
136263,Doing other things
136267,Doing other things
136270,Drumming Fingers
136272,Zooming In With Two Fingers
136275,Stop Sign
136276,Pulling Two Fingers In
136283,Shaking Hand
136288,Turning Hand Counterclockwise
136296,Turning Hand Counterclockwise
136297,Thumb Down
136303,Pulling Hand In
136304,Sliding Two Fingers Down
136305,Rolling Hand Forward
136306,Zooming Out With Two Fingers
136309,Thumb Down
136311,Pushing Two Fingers Away
136314,Swiping Up
136321,Sliding Two Fingers Right
136323,No gesture
136324,Sliding Two Fingers Up
136325,Sliding Two Fingers Up
136327,Sliding Two Fingers Left
136329,Zooming Out With Two Fingers
136330,Rolling Hand Forward
136334,Shaking Hand
136335,Doing other things
136339,Shaking Hand
136341,Swiping Down
136342,Drumming Fingers
136347,Swiping Down
136350,Swiping Down
136351,Zooming Out With Two Fingers
136356,Thumb Up
136360,Turning Hand Clockwise
136362,Sliding Two Fingers Down
136367,Zooming Out With Full Hand
136368,Pushing Hand Away
136369,Sliding Two Fingers Up
136371,Shaking Hand
136373,Swiping Right
136376,Swiping Left
136377,Swiping Up
136378,Thumb Down
136383,Sliding Two Fingers Down
136389,Doing other things
136391,Sliding Two Fingers Down
136392,Zooming Out With Full Hand
136396,Pushing Two Fingers Away
136399,Sliding Two Fingers Right
136407,Stop Sign
136410,Zooming Out With Two Fingers
136411,Zooming Out With Full Hand
136414,Pulling Two Fingers In
136415,Pulling Two Fingers In
136416,Zooming Out With Full Hand
136417,Rolling Hand Forward
136422,Zooming Out With Full Hand
136427,Swiping Left
136431,Rolling Hand Forward
136433,Pulling Hand In
136438,Doing other things
136440,Doing other things
136442,Zooming In With Two Fingers
136443,Pushing Two Fingers Away
136449,Sliding Two Fingers Up
136451,Swiping Up
136452,Sliding Two Fingers Right
136455,Sliding Two Fingers Right
136457,Swiping Left
136458,Swiping Left
136469,Zooming In With Two Fingers
136472,Pulling Two Fingers In
136473,Pulling Hand In
136483,Stop Sign
136487,Swiping Down
136488,Swiping Left
136489,Doing other things
136493,Pushing Two Fingers Away
136494,Shaking Hand
136500,Swiping Up
136508,Pulling Two Fingers In
136510,Shaking Hand
136513,Swiping Down
136514,Shaking Hand
136515,Doing other things
136516,Thumb Up
136522,Doing other things
136524,Zooming In With Two Fingers
136530,Pushing Two Fingers Away
136531,Thumb Down
136532,Stop Sign
136534,Doing other things
136535,Sliding Two Fingers Up
136536,Rolling Hand Forward
136543,Sliding Two Fingers Down
136550,Zooming Out With Full Hand
136562,Pushing Two Fingers Away
136563,Sliding Two Fingers Right
136567,Thumb Down
136570,Rolling Hand Backward
136573,Pushing Hand Away
136583,Shaking Hand
136586,Sliding Two Fingers Up
136588,Pulling Hand In
136597,Swiping Right
136605,Turning Hand Clockwise
136606,Swiping Left
136609,Rolling Hand Backward
136613,Rolling Hand Forward
136615,Rolling Hand Backward
136618,Thumb Down
136620,Pushing Two Fingers Away
136625,Doing other things
136631,Swiping Up
136635,Rolling Hand Backward
136636,Pulling Hand In
136638,Zooming Out With Two Fingers
136641,Swiping Left
136649,Zooming Out With Two Fingers
136652,Swiping Left
136655,Rolling Hand Forward
136663,Swiping Down
136664,Sliding Two Fingers Left
136665,Sliding Two Fingers Down
136666,Sliding Two Fingers Right
136667,Stop Sign
136669,Swiping Down
136670,Zooming In With Full Hand
136676,No gesture
136682,Pulling Hand In
136687,Zooming Out With Full Hand
136691,Swiping Down
136695,Pushing Two Fingers Away
136696,Drumming Fingers
136697,Swiping Right
136698,Zooming Out With Full Hand
136699,Turning Hand Counterclockwise
136702,Swiping Right
136705,Rolling Hand Backward
136709,Rolling Hand Backward
136711,Stop Sign
136713,Sliding Two Fingers Left
136718,Drumming Fingers
136725,Drumming Fingers
136731,Swiping Left
136732,Zooming In With Two Fingers
136743,Turning Hand Clockwise
136744,Drumming Fingers
136746,Thumb Down
136747,Pulling Hand In
136748,Pulling Two Fingers In
136752,Zooming In With Two Fingers
136755,Turning Hand Clockwise
136759,Shaking Hand
136763,Swiping Down
136770,Zooming Out With Two Fingers
136771,Thumb Up
136777,Zooming In With Full Hand
136780,Rolling Hand Forward
136783,Zooming In With Two Fingers
136786,Drumming Fingers
136787,Thumb Up
136788,Pushing Two Fingers Away
136789,Pulling Hand In
136791,Shaking Hand
136795,Turning Hand Counterclockwise
136802,Shaking Hand
136804,Sliding Two Fingers Left
136808,No gesture
136810,Drumming Fingers
136811,Zooming In With Full Hand
136813,Turning Hand Clockwise
136814,Zooming Out With Two Fingers
136818,Turning Hand Clockwise
136819,Drumming Fingers
136820,Rolling Hand Forward
136822,Swiping Down
136826,Swiping Up
136828,Rolling Hand Forward
136833,Rolling Hand Forward
136835,Pulling Hand In
136837,Rolling Hand Forward
136838,Swiping Left
136841,Zooming Out With Two Fingers
136844,Pushing Hand Away
136856,Zooming In With Full Hand
136857,Pushing Two Fingers Away
136864,Pushing Hand Away
136869,Zooming Out With Two Fingers
136871,Zooming In With Full Hand
136875,Shaking Hand
136876,Zooming Out With Full Hand
136879,Pulling Hand In
136891,No gesture
136897,Doing other things
136903,Pushing Hand Away
136904,Zooming Out With Full Hand
136906,Pulling Hand In
136910,Swiping Down
136912,Sliding Two Fingers Up
136913,Pulling Hand In
136914,Sliding Two Fingers Left
136915,Zooming Out With Two Fingers
136916,Sliding Two Fingers Up
136917,Doing other things
136920,Doing other things
136929,No gesture
136943,Zooming Out With Two Fingers
136946,Doing other things
136947,Zooming In With Full Hand
136952,Sliding Two Fingers Up
136953,Swiping Down
136954,Swiping Up
136955,Swiping Down
136960,Sliding Two Fingers Left
136961,Turning Hand Counterclockwise
136962,Rolling Hand Backward
136965,Swiping Right
136971,Pushing Two Fingers Away
136972,Zooming Out With Two Fingers
136974,Zooming Out With Two Fingers
136976,Zooming In With Two Fingers
136977,Pushing Two Fingers Away
136978,Shaking Hand
136979,Rolling Hand Backward
136980,Thumb Down
136982,Turning Hand Clockwise
136984,Rolling Hand Backward
136988,Swiping Up
136991,Pushing Two Fingers Away
136995,Turning Hand Counterclockwise
136996,Zooming In With Full Hand
136998,Rolling Hand Backward
137000,Zooming Out With Full Hand
137002,No gesture
137004,Pulling Two Fingers In
137009,Zooming Out With Full Hand
137011,No gesture
137013,Zooming Out With Two Fingers
137023,Turning Hand Clockwise
137027,Sliding Two Fingers Right
137030,Swiping Right
137032,Swiping Left
137035,Doing other things
137036,Turning Hand Counterclockwise
137037,Rolling Hand Backward
137038,Pushing Two Fingers Away
137039,Zooming In With Two Fingers
137040,Zooming In With Full Hand
137043,Turning Hand Counterclockwise
137045,Stop Sign
137049,Sliding Two Fingers Right
137050,Stop Sign
137058,Shaking Hand
137065,Turning Hand Counterclockwise
137073,Turning Hand Clockwise
137084,Drumming Fingers
137085,Thumb Down
137088,Doing other things
137089,Drumming Fingers
137090,Doing other things
137094,Zooming Out With Full Hand
137095,Rolling Hand Forward
137097,No gesture
137103,Thumb Up
137106,No gesture
137107,Doing other things
137112,Thumb Up
137114,Turning Hand Counterclockwise
137115,Sliding Two Fingers Right
137118,Sliding Two Fingers Right
137121,Swiping Down
137125,Shaking Hand
137126,Swiping Up
137127,Thumb Down
137130,Sliding Two Fingers Up
137134,Sliding Two Fingers Up
137135,Pushing Hand Away
137137,Rolling Hand Backward
137142,Drumming Fingers
137145,Stop Sign
137146,Zooming In With Full Hand
137148,No gesture
137149,Sliding Two Fingers Down
137154,Pushing Hand Away
137156,Stop Sign
137157,Rolling Hand Forward
137159,Turning Hand Counterclockwise
137161,Doing other things
137166,Thumb Up
137167,Swiping Up
137168,Swiping Left
137174,No gesture
137187,Stop Sign
137192,No gesture
137193,Sliding Two Fingers Up
137196,Zooming In With Full Hand
137201,Pushing Two Fingers Away
137204,Turning Hand Counterclockwise
137206,Pushing Hand Away
137208,Swiping Down
137211,Pushing Two Fingers Away
137212,Swiping Down
137213,Sliding Two Fingers Up
137215,Swiping Right
137217,Thumb Down
137218,Swiping Down
137221,Zooming Out With Full Hand
137222,Pushing Hand Away
137223,Zooming Out With Two Fingers
137224,Zooming In With Two Fingers
137228,Pulling Two Fingers In
137229,Pulling Two Fingers In
137232,Swiping Up
137233,Doing other things
137234,Rolling Hand Backward
137236,Turning Hand Clockwise
137241,Pushing Hand Away
137242,Doing other things
137244,Rolling Hand Backward
137255,Sliding Two Fingers Up
137264,Thumb Up
137267,Swiping Left
137270,Swiping Down
137274,Stop Sign
137280,Doing other things
137282,Turning Hand Counterclockwise
137285,Swiping Right
137286,Turning Hand Counterclockwise
137288,Swiping Left
137290,Thumb Down
137292,Pulling Hand In
137294,Pulling Two Fingers In
137296,Sliding Two Fingers Left
137299,Zooming In With Full Hand
137301,Thumb Up
137306,Turning Hand Counterclockwise
137314,Drumming Fingers
137316,Pushing Hand Away
137319,Zooming Out With Full Hand
137321,Doing other things
137328,Swiping Left
137329,Drumming Fingers
137330,Shaking Hand
137331,Swiping Right
137339,Rolling Hand Forward
137342,Rolling Hand Forward
137349,Swiping Up
137350,Thumb Up
137355,Zooming In With Two Fingers
137357,No gesture
137358,Pulling Two Fingers In
137359,Sliding Two Fingers Left
137361,Drumming Fingers
137363,Swiping Down
137364,Turning Hand Clockwise
137365,Sliding Two Fingers Up
137366,Turning Hand Clockwise
137369,Drumming Fingers
137370,Rolling Hand Forward
137372,Thumb Down
137384,Doing other things
137387,Doing other things
137388,Shaking Hand
137393,Shaking Hand
137394,Swiping Left
137395,Pulling Two Fingers In
137398,Sliding Two Fingers Down
137403,No gesture
137409,Doing other things
137413,Drumming Fingers
137414,Pulling Hand In
137415,Swiping Up
137416,Thumb Up
137419,Swiping Up
137420,Sliding Two Fingers Up
137421,Swiping Up
137424,Swiping Up
137431,Rolling Hand Forward
137432,Thumb Up
137433,Pulling Hand In
137434,Turning Hand Counterclockwise
137439,Zooming In With Full Hand
137443,Swiping Left
137447,Doing other things
137449,Pushing Two Fingers Away
137450,Zooming In With Two Fingers
